,customer_name,review_date,item_title,item_link,item_rating,review_text
97,Kathrin,2021-11-10,"XXL lunch box personalized, lunch box children, lunch box, stainless steel lunch box, lunch box personalized, Christmas gift children",www.etsy.com/listing/1031894888/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Eine wundervolle Lunchbox mit dem niedlichsten Bären drauf. Die Gravur ist einwandfrei, die Box wirkt sehr robust und kam heil & wundervoll verpackt an. Der kleine Empfänger wird sich sicherlich riesig darüber freuen. Danke!"
98,Paio,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,4 out of 5 stars,
99,Verena,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Tolle Brettchen, Gavur und Holz sehen sehr hochwertig aus. Ich freue mich schon aufs verschenken!"
100,Annika,2021-11-10,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Super schön wie abgebildet. Alle Erwartungen getroffen
101,Annika,2021-11-10,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,4 out of 5 stars,Super schön wie abgebildet und schnelle Lieferung. Nur leider ist der  Druck auf dem Löffel nicht schön gedruckt daher nur 4 Sterne.
102,Sign in with Apple user,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Super Handarbeit, ich bin völligst begeistert."
103,Marit Angres,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Gekauft als Geschenk für einen kleinen Prinzen. Eine schöne Arbeit.
104,tiana0510,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Super schöne Bretter! Schneller Versand! Danke!!
105,tiana0510,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Super schöne Bretter! Schneller Versand! Danke!!
106,tiana0510,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Super schöne Bretter! Schneller Versand! Danke!!
107,tiana0510,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Super schöne Bretter!! Schneller Versand! Danke!
108,Lisa,2021-11-10,"Bread tin kids, bread tin personalized, lunchbox personalized, baby gift, bread tin nursery, personalized bread tin with bear",www.etsy.com/listing/984353475/bread-tin-kids-bread-tin-personalized?ref=shop_review,5 out of 5 stars,"Sehr schöne Brotdose, sieht genauso aus, wie auf dem Bild. Schnelle Lieferung, immer wieder gerne!"
109,Stefanie,2021-11-10,"Lunch box personalized, Lunch box children, Lunch box stainless steel personalized, Personalized gifts, Lunch box kindergarten, Lunch box",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,
110,Sonja,2021-11-10,"Wooden board with engraving, Breakfast board children, Baby gift personalized, Board rabbit, Personalized cutting board, Snack board",www.etsy.com/listing/1052687483/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,"Schnelle Lieferung und tolles Gravur Ergebnis, trotz kleiner Anpassung meinerseits. Immer wieder gern. :)
Um das Brettchen war noch eine ganz liebe Botschaft."
111,Eun-Kyung,2021-11-10,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,"Super Qualität, gerne immer wieder"
112,alena,2021-11-10,"Lunch box personalized, Lunch box children, Lunch box stainless steel personalized, Personalized gifts, Lunch box kindergarten, Lunch box",www.etsy.com/listing/1027339542/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,Wunderschöne Brotdose in toller Qualität ! Vielen Dank.
113,Schachtibär,2021-11-10,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,Richtig schönes Geschenk!!
114,Jasmin,2021-11-10,"Christmas Gift Child, Breakfast Plate Kids, Christmas Gift, Gift for Baby Christmas, Kids Backset Christmas",www.etsy.com/listing/1099094863/christmas-gift-child-breakfast-plate?ref=shop_review,5 out of 5 stars,Was für ein niedliches Produkt!!! Bin hellauf begeistert und freue mich schon auf die Augen des Beschenkten 🤗
115,Lina,2021-11-10,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
116,Julia,2021-11-10,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1042984450/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Sehr niedliche Brotdosen! 
Wirklich sehr schön bearbeitet."
117,Christine,2021-11-09,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
118,Jasmin Wernicke,2021-11-09,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
119,Jasmin Wernicke,2021-11-09,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Sehr schneller Versand und sehr süße, individuelle Brettchen. Freue mich diese zu verschenken :)"
120,Carolin Meyer,2021-11-09,"Breakfast board kids personalized, baby gift personalized, vesper board kids, wooden board name, kids board, vesper board child",www.etsy.com/listing/945147052/breakfast-board-kids-personalized-baby?ref=shop_review,5 out of 5 stars,"Das Frühstücksbrettchen hat eine Hohe Qualität. Das Holz sieht echt gut aus.
Die Beschreibung auf der Internetseite entspricht genau wie das Frühstücksbrettchen aus sieht.
Das Brettchen sieht echt super aus. Wie ich es auch Erwartet habe."
121,Kathie,2021-11-09,"Car gift personalized for men, Porsche wooden board with engraving, Lamborghini gift dad, mercedes gift, grandpa gift, car fans",www.etsy.com/listing/948410586/car-gift-personalized-for-men-porsche?ref=shop_review,5 out of 5 stars,Sehr sehr zufrieden!!!!!!! Gern wieder!
122,Laura,2021-11-09,"Board Personalized, Personalized Gift Baby, Baby Gift, Breakfast Board Personalized, Cutting Board Kids, Christmas",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"sehr schönes Brettchen, tolle Qualität und sehr schneller Versand. Bin begeistert ! 🙃🙂"
123,SteffiSeider,2021-11-09,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1083510573/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,
124,SteffiSeider,2021-11-09,"Lunch box personalized, Lunch box children, Personalized lunch box, Lunch box Kindergarten, Bread box personalized, Lunch box stainless steel children",www.etsy.com/listing/1041303149/lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,
125,Christine,2021-11-09,"Breakfast board personalized, Advent calendar personalized, Personalized gift baby, Wooden board, Boards children",www.etsy.com/listing/1077572930/breakfast-board-personalized-advent?ref=shop_review,5 out of 5 stars,Grandios traumhaft schön! Danke 🤩
126,Katharina,2021-11-09,"personalized breakfast board, gift granddad, gift parents, gift grandma, graved wooden board with name, gift dad",www.etsy.com/listing/951627156/personalized-breakfast-board-gift?ref=shop_review,5 out of 5 stars,
127,Sabrina,2021-11-09,"Breakfast board personalized, Advent calendar personalized, Personalized gift baby, Wooden board, Boards children",www.etsy.com/listing/1077572930/breakfast-board-personalized-advent?ref=shop_review,5 out of 5 stars,"Super schöne Frühstücksbrettchen und Brotdose. Bin mega begeistert. 😊
Dazu noch liebevoll verpackt."
128,Steffi,2021-11-09,"Baby gift personalized, Breakfast board children, Personalized gifts for birth, Boards, Baby gift",www.etsy.com/listing/1015110580/baby-gift-personalized-breakfast-board?ref=shop_review,5 out of 5 stars,Sehr schön
129,Anja,2021-11-09,"Personalized lunch box, lunch box children with names, lunchbox personalized, lunch box stainless steel, vesper box, personalized gifts child",www.etsy.com/listing/1039126547/personalized-lunch-box-lunch-box?ref=shop_review,5 out of 5 stars,
130,Laura,2021-11-09,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
131,Eva,2021-11-09,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Tolles Frühstücksbrettchen, schneller Versand! Alles wunderbar, gerne wieder :)"
132,Larissa,2021-11-08,"Breakfast boards for kids personalized, baby gift, wooden board kids, wooden board with engraving, vesper board kids, board kids",www.etsy.com/listing/959079937/breakfast-boards-for-kids-personalized?ref=shop_review,5 out of 5 stars,
133,Britta,2021-11-08,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,"Super süßes Brettchen, ich habe es zur Geburt verschenkt - hätte es aber am liebsten selber behalten. Tolle Qualität und schneller Versand. Immer wieder gerne!"
134,Christian,2021-11-08,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized gift baby,vesper board kids",www.etsy.com/listing/932376212/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,Sehr schön personalisiert. Ein hübsches Holzbrett
135,Jenny,2021-11-08,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,Die Beschenkten sind sehr glücklich!
136,Verena,2021-11-08,"Wooden board with engraving, Breakfast board children, Baby gift personalized, Board rabbit, Personalized cutting board, Snack board",www.etsy.com/listing/1052687483/wooden-board-with-engraving-breakfast?ref=shop_review,5 out of 5 stars,Super Geschenk. 1A Qualität und schnelle Lieferung.
137,Sandra,2021-11-08,"XXL lunch box personalized, lunch box children, stainless steel lunch box, lunch box with name, Christmas gift, Personalized lunch box",www.etsy.com/listing/1045853315/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Wunderschön, stabil, qualitativ hochwertige und besonders"
138,Gaby,2021-11-08,"XXL lunch box personalized, lunch box children, lunch box, stainless steel lunch box, lunch box personalized, Christmas gift children",www.etsy.com/listing/1031894888/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Superschöne Box und schön verpackt.  tolles Design.  je nachdem wie es verwendet werden soll, muss man beachten, dass die Dose nicht spülmaschinengeeignet ist."
139,Anne,2021-11-08,"Breakfast Board Kids, Personalized Gift Baby, Wooden Board with Engraving, Baby Gift, Vesper Board Child",www.etsy.com/listing/1006900911/personalized-gifts-breakfast-board?ref=shop_review,5 out of 5 stars,"Sehr schönes Holzbrettchen, macht einen stabilen Eindruck und kam als Geschenk zur Geburt sehr gut an. Vielen Dank!"
140,Christina,2021-11-08,"Memory box baby, memory box with name, baby gift birth, baptismal gift personalized, souvenir box baby wood",www.etsy.com/listing/1077631432/memory-box-baby-memory-box-with-name?ref=shop_review,5 out of 5 stars,
141,Sabrina ,2021-11-08,"Advent calendar to fill, Advent calendar, Advent calendar personalized, Advent calendar children, Advent pendants",www.etsy.com/listing/1109676155/advent-calendar-to-fill-advent-calendar?ref=shop_review,5 out of 5 stars,"Ganz ganz liebe Verkäuferin, die alle meine Wünsche ganz toll umgesetzt habe. Habe schon einige Produkte von ihr zu Hause und wird nicht das Letzte sein. 🥰 Danke!"
142,Sabrina ,2021-11-08,"XXL lunch box personalized, lunch box stainless steel, lunch box mountains, gifts for men, lunch box personalized men",www.etsy.com/listing/1045846729/xxl-lunch-box-personalized-lunch-box?ref=shop_review,5 out of 5 stars,"Ganz ganz liebe Verkäuferin, die alle meine Wünsche ganz toll umgesetzt habe. Habe schon einige Produkte von ihr zu Hause und wird nicht das Letzte sein. 🥰 Danke!"
143,Jennifer,2021-11-08,"Wooden board with engraving, breakfast board kids, kids spoon, baby gift, board bunny, personalized cutting board, vesper board",www.etsy.com/listing/985046343/board-personalized-personalized-gift?ref=shop_review,5 out of 5 stars,
144,Silke,2021-11-08,"Drinking bottle children, Drinking bottle stainless steel personalized, Water bottle Child, Gift School enrollment, Insulating bottle, Children Gift",www.etsy.com/listing/1057128307/drinking-bottle-personalized-drinking?ref=shop_review,5 out of 5 stars,Tolle Geschenkidee zur Einschulung. Die Flasche wurde schnell geliefert. Nichts zu beanstanden.
145,Silke,2021-11-08,"Drinking bottle children, Drinking bottle stainless steel personalized, Water bottle Child, Gift School enrollment, Insulating bottle, Children Gift",www.etsy.com/listing/1057128307/drinking-bottle-personalized-drinking?ref=shop_review,5 out of 5 stars,Tolle Geschenkidee zur Einschulung. Die Flasche wurde schnell geliefert. Nichts zu beanstanden.
